asin,rating,title,text,verified_purchase
B002PY7LL0,5.0,,have been looking for a new laptop for 3 months read the gateway adverising on amazon i trust amazon more than a store i could read exactly what i needed or wanted on amazon i am very impressed with the shipping und efficency of amazon i purchase most items i need from amazonlove the laptop so light can keep it in my totebag or large purse love the red color i have never had a computer like it you do not have have to hit the keys just touch it love also the windows 7 i still have my pc for normal use but love this laptop i hope my friends buy this laptop has so many extras like camera etc i am very impressed with the quality i looked at some which were cheaper but you get what you pay for and this is the cadillac of laptaps light weight und looks terrific would recommend it to anyone ingeborg coffman,True
B01EF5DBYM,5.0,,my kids love the headphones and my 10 year old gives these 5 stars i was tired of the 5 headphones constantly breaking so tried these puppies for them they are happy and they are durable and im buying a 2nd pair they said they also cancel out background noise very well too they also said it has a good microphone,True
B01I3A47I4,5.0,,works the way they are supposed to would buy again,True
B089N5L1YQ,5.0,,this is a great mouse for the macbook pro good features comfortable,True
B01D06IWB4,5.0,,great case like the fabric cover and love that you can position it at two angles would definitely buy again,True
B003WGRUQQ,5.0,,great idea and love it my daughter saw it on a visit and loved it we are buying her one for xmas,True
B0096PD39K,5.0,,great ipad cover saw my brother with one and had to have it great product,True
B08Z41RGQL,5.0,,these headphones are awesome they have a lot of bass and the music comes through clearly connects to the bluetooth easily the fit is comfortable and not too tight,True
B07BNX8N72,5.0,,i wish it was compatible with windows but its still a good laptop,True
B008X3JGSI,4.0,,a very good value for 20 but would be nice to have a volume control also the headset has no padding on top part that rests on top of head i would only use this as a portable parttime headset,True
B07GKT53H5,5.0,,our son lost our other remote this one connected right away when we inserted the batteries working great thus far,True
B072JJPZXQ,2.0,,felt like they werent as great of quality as my gadget guard one and didnt stick as well first one didnt last long second one got a thin line crack all the way across within a week i personally feel id rather spend more monies and hope it lasts longer,True
B089F9YDFC,5.0,,best purchase for organizing your batteries and the tester alone is worth it so amazing i bought one for my parents my best friend and my husbands parents,True
